1.00000000,0.04767000
1.00000000,0.17337000
1.00000000,0.18394000
1.00000000,0.19271000
1.00000000,0.20445000
1.00000000,0.22342000
1.00000000,0.24318000
1.00000000,0.24485000
1.00000000,0.24607000
1.00000000,0.25503000
1.00000000,0.25735000
1.00000000,0.25877000
1.00000000,0.26067000
1.00000000,0.26281000
1.00000000,0.26513000
1.00000000,0.27150000
1.00000000,0.27273000
1.00000000,0.27889000
1.00000000,0.27944000
1.00000000,0.27987000
1.00000000,0.28796000
1.00000000,0.28820000
1.00000000,0.28849000
1.00000000,0.28979000
1.00000000,0.29401000
1.00000000,0.29417000
1.00000000,0.30556000
1.00000000,0.30596000
1.00000000,0.30597000
1.00000000,0.30695000
1.00000000,0.30710000
1.00000000,0.30922000
1.00000000,0.30979000
1.00000000,0.31050000
1.00000000,0.31532000
1.00000000,0.31664000
1.00000000,0.31754000
1.00000000,0.31873000
1.00000000,0.32166000
1.00000000,0.32259000
1.00000000,0.32364000
1.00000000,0.32373000
1.00000000,0.32410000
1.00000000,0.32469000
1.00000000,0.32729000
1.00000000,0.32838000
1.00000000,0.32920000
1.00000000,0.32990000
1.00000000,0.33100000
1.00000000,0.33327000
1.00000000,0.33378000
1.00000000,0.33515000
1.00000000,0.33692000
1.00000000,0.34089000
1.00000000,0.34243000
1.00000000,0.34256000
1.00000000,0.34406000
1.00000000,0.34541000
1.00000000,0.34554000
1.00000000,0.34567000
1.00000000,0.34573000
1.00000000,0.34947000
1.00000000,0.34998000
1.00000000,0.35069000
1.00000000,0.35203000
1.00000000,0.35253000
1.00000000,0.35544000
1.00000000,0.35573000
1.00000000,0.35589000
1.00000000,0.35602000
1.00000000,0.35659000
1.00000000,0.35704000
1.00000000,0.35727000
1.00000000,0.35933000
1.00000000,0.35950000
1.00000000,0.36317000
1.00000000,0.36318000
1.00000000,0.36332000
1.00000000,0.36373000
1.00000000,0.36438000
1.00000000,0.36487000
1.00000000,0.36544000
1.00000000,0.36615000
1.00000000,0.36793000
1.00000000,0.36821000
1.00000000,0.37141000
1.00000000,0.37275000
1.00000000,0.37304000
1.00000000,0.37467000
1.00000000,0.37483000
1.00000000,0.37562000
1.00000000,0.37620000
1.00000000,0.37702000
1.00000000,0.37717000
1.00000000,0.37727000
1.00000000,0.37756000
1.00000000,0.37810000
1.00000000,0.37952000
1.00000000,0.38020000
1.00000000,0.38035000
1.00000000,0.38238000
1.00000000,0.38444000
1.00000000,0.38499000
1.00000000,0.38590000
1.00000000,0.38611000
1.00000000,0.38638000
1.00000000,0.38724000
1.00000000,0.38738000
1.00000000,0.38799000
1.00000000,0.38989000
1.00000000,0.39151000
1.00000000,0.39294000
1.00000000,0.39324000
1.00000000,0.39363000
1.00000000,0.39410000
1.00000000,0.39416000
1.00000000,0.39463000
1.00000000,0.39506000
1.00000000,0.39569000
1.00000000,0.39597000
1.00000000,0.39620000
1.00000000,0.39636000
1.00000000,0.39639000
1.00000000,0.39664000
1.00000000,0.39691000
1.00000000,0.39885000
1.00000000,0.39912000
1.00000000,0.39986000
1.00000000,0.40029000
1.00000000,0.40046000
1.00000000,0.40116000
1.00000000,0.40149000
1.00000000,0.40156000
1.00000000,0.40173000
1.00000000,0.40182000
1.00000000,0.40355000
1.00000000,0.40375000
1.00000000,0.40432000
1.00000000,0.40468000
1.00000000,0.40677000
1.00000000,0.40814000
1.00000000,0.40840000
1.00000000,0.40857000
1.00000000,0.40898000
1.00000000,0.40906000
1.00000000,0.40930000
1.00000000,0.40945000
1.00000000,0.40982000
1.00000000,0.41045000
1.00000000,0.41062000
1.00000000,0.41072000
1.00000000,0.41097000
1.00000000,0.41110000
1.00000000,0.41131000
1.00000000,0.41295000
1.00000000,0.41319000
1.00000000,0.41331000
1.00000000,0.41334000
1.00000000,0.41364000
1.00000000,0.41372000
1.00000000,0.41389000
1.00000000,0.41461000
1.00000000,0.41465000
1.00000000,0.41494000
1.00000000,0.41533000
1.00000000,0.41679000
1.00000000,0.41714000
1.00000000,0.41739000
1.00000000,0.41769000
1.00000000,0.41935000
1.00000000,0.42098000
1.00000000,0.42103000
1.00000000,0.42110000
1.00000000,0.42147000
1.00000000,0.42178000
1.00000000,0.42183000
1.00000000,0.42205000
1.00000000,0.42223000
1.00000000,0.42292000
1.00000000,0.42394000
1.00000000,0.42427000
1.00000000,0.42435000
1.00000000,0.42437000
1.00000000,0.42448000
1.00000000,0.42483000
1.00000000,0.42528000
1.00000000,0.42566000
1.00000000,0.42593000
1.00000000,0.42607000
1.00000000,0.42694000
1.00000000,0.42697000
1.00000000,0.42715000
1.00000000,0.42716000
1.00000000,0.42720000
1.00000000,0.42764000
1.00000000,0.42804000
1.00000000,0.42895000
1.00000000,0.42996000
1.00000000,0.43131000
1.00000000,0.43133000
1.00000000,0.43145000
1.00000000,0.43169000
1.00000000,0.43248000
1.00000000,0.43327000
1.00000000,0.43379000
1.00000000,0.43463000
1.00000000,0.43528000
1.00000000,0.43637000
1.00000000,0.43688000
1.00000000,0.43746000
1.00000000,0.43768000
1.00000000,0.43806000
1.00000000,0.43847000
1.00000000,0.43851000
1.00000000,0.43855000
1.00000000,0.43856000
1.00000000,0.43977000
1.00000000,0.43988000
1.00000000,0.44014000
1.00000000,0.44085000
1.00000000,0.44144000
1.00000000,0.44151000
1.00000000,0.44201000
1.00000000,0.44205000
1.00000000,0.44236000
1.00000000,0.44261000
1.00000000,0.44262000
1.00000000,0.44282000
1.00000000,0.44310000
1.00000000,0.44374000
1.00000000,0.44382000
1.00000000,0.44420000
1.00000000,0.44450000
1.00000000,0.44473000
1.00000000,0.44484000
1.00000000,0.44534000
1.00000000,0.44559000
1.00000000,0.44606000
1.00000000,0.44619000
1.00000000,0.44686000
1.00000000,0.44751000
1.00000000,0.44771000
1.00000000,0.44799000
1.00000000,0.44822000
1.00000000,0.44974000
1.00000000,0.45045000
1.00000000,0.45053000
1.00000000,0.45055000
1.00000000,0.45060000
1.00000000,0.45106000
1.00000000,0.45118000
1.00000000,0.45137000
1.00000000,0.45165000
1.00000000,0.45178000
1.00000000,0.45249000
1.00000000,0.45258000
1.00000000,0.45266000
1.00000000,0.45270000
1.00000000,0.45357000
1.00000000,0.45388000
1.00000000,0.45397000
1.00000000,0.45404000
1.00000000,0.45405000
1.00000000,0.45474000
1.00000000,0.45492000
1.00000000,0.45518000
1.00000000,0.45573000
1.00000000,0.45596000
1.00000000,0.45597000
1.00000000,0.45611000
1.00000000,0.45613000
1.00000000,0.45643000
1.00000000,0.45654000
1.00000000,0.45660000
1.00000000,0.45740000
1.00000000,0.45878000
1.00000000,0.45887000
1.00000000,0.45897000
1.00000000,0.45902000
1.00000000,0.45907000
1.00000000,0.45920000
1.00000000,0.45922000
1.00000000,0.45930000
1.00000000,0.46070000
1.00000000,0.46099000
