1.00000000,0.29893000
1.00000000,0.31787000
1.00000000,0.31917000
1.00000000,0.32593000
1.00000000,0.33474000
1.00000000,0.36037000
1.00000000,0.36469000
1.00000000,0.37825000
1.00000000,0.39957000
1.00000000,0.40115000
1.00000000,0.40932000
1.00000000,0.41152000
1.00000000,0.41452000
1.00000000,0.44014000
1.00000000,0.46376000
1.00000000,0.48090000
1.00000000,0.48576000
1.00000000,0.48750000
1.00000000,0.49022000
1.00000000,0.49249000
1.00000000,0.49635000
1.00000000,0.49969000
1.00000000,0.50768000
1.00000000,0.51332000
1.00000000,0.51458000
1.00000000,0.51734000
1.00000000,0.52037000
1.00000000,0.52392000
1.00000000,0.52612000
1.00000000,0.53601000
1.00000000,0.55528000
1.00000000,0.55944000
1.00000000,0.57140000
1.00000000,0.57493000
1.00000000,0.58988000
1.00000000,0.59470000
1.00000000,0.59584000
1.00000000,0.59799000
1.00000000,0.60132000
1.00000000,0.60154000
1.00000000,0.60310000
1.00000000,0.60322000
1.00000000,0.60449000
1.00000000,0.60450000
1.00000000,0.60554000
1.00000000,0.60567000
1.00000000,0.61553000
1.00000000,0.61595000
1.00000000,0.61806000
1.00000000,0.62015000
1.00000000,0.62343000
1.00000000,0.62653000
1.00000000,0.63000000
1.00000000,0.63012000
1.00000000,0.63367000
1.00000000,0.63441000
1.00000000,0.63470000
1.00000000,0.63602000
1.00000000,0.63848000
1.00000000,0.64479000
1.00000000,0.64506000
1.00000000,0.64597000
1.00000000,0.65819000
1.00000000,0.65866000
1.00000000,0.66266000
1.00000000,0.66879000
1.00000000,0.67061000
1.00000000,0.67172000
1.00000000,0.67218000
1.00000000,0.67249000
1.00000000,0.67691000
1.00000000,0.67864000
1.00000000,0.68082000
1.00000000,0.68496000
1.00000000,0.68739000
1.00000000,0.68751000
1.00000000,0.68893000
1.00000000,0.69544000
1.00000000,0.69589000
1.00000000,0.71288000
1.00000000,0.71967000
1.00000000,0.71987000
1.00000000,0.72036000
1.00000000,0.72220000
1.00000000,0.72546000
1.00000000,0.73111000
1.00000000,0.73667000
1.00000000,0.73715000
1.00000000,0.73975000
1.00000000,0.74011000
1.00000000,0.74249000
1.00000000,0.74638000
1.00000000,0.74702000
1.00000000,0.75858000
1.00000000,0.76067000
1.00000000,0.76281000
1.00000000,0.76638000
1.00000000,0.76838000
1.00000000,0.77419000
1.00000000,0.77435000
1.00000000,0.77753000
1.00000000,0.77754000
1.00000000,0.77930000
1.00000000,0.78134000
1.00000000,0.78204000
1.00000000,0.78583000
1.00000000,0.78848000
1.00000000,0.79033000
1.00000000,0.79047000
1.00000000,0.79116000
1.00000000,0.79817000
1.00000000,0.80029000
1.00000000,0.80043000
1.00000000,0.81016000
1.00000000,0.81052000
1.00000000,0.81244000
1.00000000,0.81695000
1.00000000,0.81709000
1.00000000,0.82064000
1.00000000,0.82113000
1.00000000,0.82446000
1.00000000,0.82710000
1.00000000,0.82965000
1.00000000,0.83485000
1.00000000,0.83579000
1.00000000,0.83620000
1.00000000,0.83668000
1.00000000,0.83786000
1.00000000,0.84098000
1.00000000,0.84467000
1.00000000,0.84476000
1.00000000,0.84561000
1.00000000,0.84614000
