1.00000000,0.11048000
1.00000000,0.12718000
1.00000000,0.19080000
1.00000000,0.19159000
1.00000000,0.24178000
1.00000000,0.27309000
1.00000000,0.29428000
1.00000000,0.29472000
1.00000000,0.29553000
1.00000000,0.29919000
1.00000000,0.30721000
1.00000000,0.30802000
1.00000000,0.32610000
1.00000000,0.33696000
1.00000000,0.34296000
1.00000000,0.35211000
1.00000000,0.35479000
1.00000000,0.35677000
1.00000000,0.35791000
1.00000000,0.36485000
1.00000000,0.36519000
1.00000000,0.37476000
1.00000000,0.37801000
1.00000000,0.38094000
1.00000000,0.38401000
1.00000000,0.38408000
1.00000000,0.38437000
1.00000000,0.38913000
1.00000000,0.39429000
1.00000000,0.39977000
1.00000000,0.40460000
1.00000000,0.40465000
1.00000000,0.40840000
1.00000000,0.41051000
1.00000000,0.41193000
1.00000000,0.41456000
1.00000000,0.41839000
1.00000000,0.41882000
1.00000000,0.42140000
1.00000000,0.42394000
1.00000000,0.42444000
1.00000000,0.42494000
1.00000000,0.42840000
1.00000000,0.43092000
1.00000000,0.43504000
1.00000000,0.43829000
1.00000000,0.44335000
1.00000000,0.44346000
1.00000000,0.44398000
1.00000000,0.44520000
1.00000000,0.44750000
1.00000000,0.44782000
1.00000000,0.44901000
1.00000000,0.44916000
1.00000000,0.44984000
1.00000000,0.45704000
1.00000000,0.45779000
1.00000000,0.45858000
1.00000000,0.45909000
1.00000000,0.45911000
1.00000000,0.46143000
1.00000000,0.46305000
1.00000000,0.46423000
1.00000000,0.46888000
1.00000000,0.47075000
1.00000000,0.47463000
1.00000000,0.47742000
1.00000000,0.47833000
1.00000000,0.47849000
1.00000000,0.47940000
1.00000000,0.48000000
1.00000000,0.48183000
1.00000000,0.48240000
1.00000000,0.48291000
1.00000000,0.48553000
1.00000000,0.48726000
1.00000000,0.48828000
1.00000000,0.48958000
1.00000000,0.49059000
1.00000000,0.49204000
1.00000000,0.49296000
1.00000000,0.49306000
1.00000000,0.49422000
1.00000000,0.49451000
1.00000000,0.49582000
1.00000000,0.49612000
1.00000000,0.49642000
1.00000000,0.49683000
1.00000000,0.49689000
1.00000000,0.49714000
1.00000000,0.49725000
1.00000000,0.49877000
1.00000000,0.49994000
1.00000000,0.50494000
1.00000000,0.50550000
1.00000000,0.50670000
1.00000000,0.50735000
1.00000000,0.50795000
1.00000000,0.50910000
1.00000000,0.50978000
1.00000000,0.51024000
1.00000000,0.51055000
1.00000000,0.51081000
1.00000000,0.51251000
1.00000000,0.51363000
1.00000000,0.51508000
1.00000000,0.51547000
1.00000000,0.52277000
1.00000000,0.52592000
1.00000000,0.52651000
1.00000000,0.52667000
1.00000000,0.52774000
1.00000000,0.52782000
1.00000000,0.52943000
1.00000000,0.52947000
1.00000000,0.53010000
1.00000000,0.53047000
1.00000000,0.53072000
1.00000000,0.53320000
1.00000000,0.53352000
1.00000000,0.53427000
1.00000000,0.53440000
1.00000000,0.53503000
1.00000000,0.53561000
1.00000000,0.53579000
1.00000000,0.53602000
1.00000000,0.53619000
1.00000000,0.53720000
1.00000000,0.53740000
1.00000000,0.53754000
1.00000000,0.53780000
1.00000000,0.53812000
1.00000000,0.53925000
1.00000000,0.53972000
1.00000000,0.54033000
1.00000000,0.54219000
1.00000000,0.54294000
1.00000000,0.54316000
1.00000000,0.54376000
1.00000000,0.54413000
1.00000000,0.54443000
1.00000000,0.54462000
1.00000000,0.54469000
1.00000000,0.54475000
1.00000000,0.54582000
1.00000000,0.54615000
1.00000000,0.54633000
1.00000000,0.54660000
1.00000000,0.54680000
1.00000000,0.54760000
1.00000000,0.54923000
1.00000000,0.54936000
1.00000000,0.54989000
1.00000000,0.55016000
1.00000000,0.55147000
1.00000000,0.55162000
1.00000000,0.55390000
1.00000000,0.55418000
1.00000000,0.55565000
1.00000000,0.55573000
1.00000000,0.55587000
1.00000000,0.55607000
1.00000000,0.55615000
1.00000000,0.55672000
1.00000000,0.55689000
1.00000000,0.55713000
1.00000000,0.55728000
1.00000000,0.55894000
1.00000000,0.55941000
1.00000000,0.56103000
1.00000000,0.56104000
1.00000000,0.56142000
1.00000000,0.56266000
1.00000000,0.56282000
1.00000000,0.56318000
1.00000000,0.56323000
1.00000000,0.56405000
1.00000000,0.56409000
1.00000000,0.56505000
1.00000000,0.56513000
1.00000000,0.56533000
1.00000000,0.56611000
1.00000000,0.57040000
1.00000000,0.57257000
1.00000000,0.57287000
1.00000000,0.57435000
1.00000000,0.57566000
1.00000000,0.57574000
1.00000000,0.57615000
1.00000000,0.57940000
1.00000000,0.57995000
1.00000000,0.58183000
1.00000000,0.58240000
1.00000000,0.58393000
1.00000000,0.58410000
1.00000000,0.58411000
1.00000000,0.58430000
1.00000000,0.58452000
1.00000000,0.58503000
1.00000000,0.58504000
1.00000000,0.58620000
1.00000000,0.58660000
1.00000000,0.58691000
1.00000000,0.58702000
1.00000000,0.58752000
1.00000000,0.58803000
1.00000000,0.58804000
1.00000000,0.58808000
1.00000000,0.58929000
1.00000000,0.58958000
1.00000000,0.58964000
1.00000000,0.59061000
1.00000000,0.59216000
1.00000000,0.59253000
1.00000000,0.59259000
1.00000000,0.59274000
1.00000000,0.59287000
1.00000000,0.59305000
1.00000000,0.59349000
1.00000000,0.59379000
1.00000000,0.59462000
1.00000000,0.59508000
1.00000000,0.59571000
1.00000000,0.59645000
1.00000000,0.59736000
1.00000000,0.59943000
1.00000000,0.59989000
1.00000000,0.60079000
1.00000000,0.60104000
1.00000000,0.60154000
1.00000000,0.60255000
1.00000000,0.60307000
1.00000000,0.60404000
1.00000000,0.60407000
1.00000000,0.60484000
1.00000000,0.60504000
1.00000000,0.60520000
1.00000000,0.60612000
1.00000000,0.60623000
1.00000000,0.60792000
1.00000000,0.60799000
1.00000000,0.60811000
1.00000000,0.60859000
1.00000000,0.60894000
1.00000000,0.60924000
1.00000000,0.60933000
1.00000000,0.61068000
1.00000000,0.61083000
1.00000000,0.61247000
1.00000000,0.61267000
1.00000000,0.61358000
1.00000000,0.61374000
1.00000000,0.61383000
1.00000000,0.61453000
1.00000000,0.61466000
1.00000000,0.61501000
1.00000000,0.61505000
1.00000000,0.61548000
1.00000000,0.61598000
1.00000000,0.61616000
1.00000000,0.61628000
1.00000000,0.61631000
1.00000000,0.61653000
1.00000000,0.61715000
1.00000000,0.61718000
1.00000000,0.61931000
1.00000000,0.62030000
1.00000000,0.62160000
1.00000000,0.62196000
1.00000000,0.62221000
1.00000000,0.62310000
1.00000000,0.62382000
1.00000000,0.62388000
1.00000000,0.62507000
1.00000000,0.62527000
1.00000000,0.62568000
1.00000000,0.62585000
1.00000000,0.62804000
1.00000000,0.62819000
1.00000000,0.62824000
1.00000000,0.62844000
1.00000000,0.62845000
1.00000000,0.62848000
1.00000000,0.62907000
1.00000000,0.62963000
1.00000000,0.62984000
1.00000000,0.63061000
1.00000000,0.63067000
1.00000000,0.63074000
1.00000000,0.63223000
1.00000000,0.63334000
1.00000000,0.63404000
1.00000000,0.63408000
1.00000000,0.63499000
1.00000000,0.63517000
1.00000000,0.63526000
1.00000000,0.63618000
1.00000000,0.63723000
1.00000000,0.63732000
1.00000000,0.63774000
1.00000000,0.63848000
1.00000000,0.64027000
1.00000000,0.64078000
1.00000000,0.64176000
1.00000000,0.64203000
1.00000000,0.64263000
1.00000000,0.64277000
1.00000000,0.64356000
1.00000000,0.64368000
1.00000000,0.64369000
1.00000000,0.64379000
1.00000000,0.64429000
1.00000000,0.64464000
1.00000000,0.64474000
1.00000000,0.64521000
1.00000000,0.64710000
1.00000000,0.64712000
1.00000000,0.64758000
1.00000000,0.64783000
1.00000000,0.64816000
1.00000000,0.64879000
